language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Changsha		on purpose	1031	1031	pa¹¹ʂʅ¹¹	317	p a ¹¹ ʂ ʅ ¹¹	
Guiyang		on purpose	1031	1031	pa²¹³i²¹³	316	p a ²¹³ i ²¹³	
Guiyang		on purpose	1031	1031	tjao⁵⁵i²¹³	319	t j a o ⁵⁵ i ²¹³	
Xiamen		on purpose	1031	1031	tʰjaw⁵⁵kɔ²¹i²¹	318	tʰ j a w ⁵⁵ k ɔ ²¹ i ²¹	
Xiamen		on purpose	1031	1031	tʰjaw⁵⁵kaŋ⁵⁵	320	tʰ j a w ⁵⁵ k a ŋ ⁵⁵	
Hefei		on purpose	1031	1031	ku⁵³zɿ	313	k u ⁵³ z ɿ	
Hefei		on purpose	1031	1031	pa⁵³pa⁵³	321	p a ⁵³ p a ⁵³	
Jinan		on purpose	1031	1031	tej⁴²vejti	323	t e j ⁴² v e j ⁰ t i	
Hangzhou		on purpose	1031	1031	dəʔ²wi¹³	322	d ə ʔ ² w i ¹³	
Guangzhou		on purpose	1031	1031	tɐk²tɐŋ⁵⁵	324	t ɐ k ² t ɐ ŋ ⁵⁵	
Guangzhou		on purpose	1031	1031	ʦyn⁵⁵tɐŋ⁵⁵	327	ts y n ⁵⁵ t ɐ ŋ ⁵⁵	
Nanchang		on purpose	1031	1031	tʰɛʔ²sɿ⁰²	325	tʰ ɛ ʔ ² s ɿ ⁰²	
Chengdu		on purpose	1031	1031	ni¹³pjan⁵⁵	329	n i ¹³ p j a n ⁵⁵	
Chengdu		on purpose	1031	1031	ʦʰən³¹ɕin⁵⁵	330	tsʰ ə n ³¹ ɕ i n ⁵⁵	
Taoyuan		on purpose	1031	1031	ʦwæ̃¹¹i⁴⁵	326	ts w æ̃ ∼ ¹¹ i ⁴⁵	
Taoyuan		on purpose	1031	1031	ku⁴⁵i⁴⁵	313	k u ⁴⁵ i ⁴⁵	
Taoyuan		on purpose	1031	1031	ʦʰəŋ¹¹ɕjəŋ¹¹	330	tsʰ ə ŋ ¹¹ ɕ j ə ŋ ¹¹	
Shexian		on purpose	1031	1031	ju³⁵i³²⁴	314	j u ³⁵ i ³²⁴	
Beijing		on purpose	1031	1031	ku⁵¹i⁵¹	313	k u ⁵¹ i ⁵¹	
Kunming		on purpose	1031	1031	pᴀ²¹²i²¹²	316	p a ²¹² i ²¹²	
Kunming		on purpose	1031	1031	ku²¹²i²¹²	313	k u ²¹² i ²¹²	
Shanghai		on purpose	1031	1031	ɦjɤ¹³i⁵³	314	ɦ j ɤ ¹³ i ⁵³	
Shanghai		on purpose	1031	1031	djɪʔ¹ɦwe¹³	331	d j ɪ ʔ ¹ ɦ w e ¹³	
Shanghai		on purpose	1031	1031	ɦjɤ¹³ɕiŋ⁵³	315	ɦ j ɤ ¹³ ɕ i ŋ ⁵³	
Meixian		one	1493	1493	it¹	332	i t ¹	
Changsha		one	1493	1493	i²⁴	332	i ²⁴	
Guiyang		one	1493	1493	i²¹	332	i ²¹	
Xiamen		one	1493	1493	it³²	332	i t ³²	
Hefei		one	1493	1493	jəʔ⁵	332	j ə ʔ ⁵	
Jinan		one	1493	1493	i²¹³	332	i ²¹³	
Hangzhou		one	1493	1493	ʔjəʔ⁵	332	ʔ j ə ʔ ⁵	
Guangzhou		one	1493	1493	jɐt⁵	332	j ɐ t ⁵	
Nanchang		one	1493	1493	iʔ⁵	332	i ʔ ⁵	
Chengdu		one	1493	1493	i³¹	332	i ³¹	
Taoyuan		one	1493	1493	jəʔ²	332	j ə ʔ ²	
Shexian		one	1493	1493	iʔ²¹	332	i ʔ ²¹	
Beijing		one	1493	1493	i⁵⁵	332	i ⁵⁵	
Kunming		one	1493	1493	i³¹	332	i ³¹	
Shanghai		one	1493	1493	jɪʔ	332	j ɪ ʔ	
Guiyang		one time	374	374	xa	95	x a	
Guiyang		one time	374	374	ʨja⁵⁵xo⁴²	96	tɕ j a ⁵⁵ x o ⁴²	
Guiyang		one time	374	374	fa²¹sɿ²¹³	97	f a ²¹ s ɿ ²¹³	
Xiamen		one time	374	374	e	95	e	
Hangzhou		one time	374	374	ʨi⁴⁴⁵	98	tɕ i ⁴⁴⁵	
Guangzhou		one time	374	374	ha²³	95	h a ²³	
Taoyuan		one time	374	374	xa⁴⁵	95	x a ⁴⁵	
Shanghai		one time	374	374	ʨi³⁵	98	tɕ i ³⁵	
Meixian		only	1580	1580	ʦak¹	286	ts a k ¹	
Changsha		only	1580	1580	t͡ʂʅ⁴¹	286	ʈʂ ʅ ⁴¹	
Guiyang		only	1580	1580	ʦɿ⁴²	286	ts ɿ ⁴²	
Guiyang		only	1580	1580	tu²¹	287	t u ²¹	
Xiamen		only	1580	1580	kan⁵⁵tã²²	288	k a n ⁵⁵ t ã ∼ ²²	
Xiamen		only	1580	1580	ʦi⁵³	286	ts i ⁵³	
Hefei		only	1580	1580	t͡ʂəʔ⁵	286	ʈʂ ə ʔ ⁵	
Jinan		only	1580	1580	t͡ʂʅ⁴²	286	ʈʂ ʅ ⁴²	
Hangzhou		only	1580	1580	ʦəʔ⁵	286	ts ə ʔ ⁵	
Guangzhou		only	1580	1580	ʦeŋ²²ʦi³⁵	289	ts e ŋ ²² ts i ³⁵	
Guangzhou		only	1580	1580	ʦi³⁵	286	ts i ³⁵	
Nanchang		only	1580	1580	ʦɨʔ⁵	286	ts ɨ ʔ ⁵	
Chengdu		only	1580	1580	ʦɿ⁵³	286	ts ɿ ⁵³	
Chengdu		only	1580	1580	kwaŋ⁵⁵	290	k w a ŋ ⁵⁵	
Taoyuan		only	1580	1580	kwɒ̃¹¹	290	k w ɒ̃ ∼ ¹¹	
Shexian		only	1580	1580	ʨiʔ²¹	286	tɕ i ʔ ²¹	
Beijing		only	1580	1580	t͡ʂʅ²¹⁴	286	ʈʂ ʅ ²¹⁴	
Kunming		only	1580	1580	t͡ʂʅ⁵³	286	ʈʂ ʅ ⁵³	
Shanghai		only	1580	1580	ʦəʔ⁵	286	ts ə ʔ ⁵	
Meixian		outside	762	762	ŋoj⁵³poj⁵³	179	ŋ o j ⁵³ p o j ⁵³	
Changsha		outside	762	762	waj¹¹təw	180	w a j ¹¹ t ə w	
Changsha		outside	762	762	waj¹¹mjẽ	181	w a j ¹¹ m j ẽ ∼	
Guiyang		outside	762	762	waj²¹³tʰəw⁵⁵	180	w a j ²¹³ tʰ ə w ⁵⁵	
Xiamen		outside	762	762	gwa²²kʰaw	182	g w a ²² kʰ a w	
Xiamen		outside	762	762	gwa²²bin²²	181	g w a ²² b i n ²²	
Hefei		outside	762	762	wᴇ⁵³tʰɯ	180	w ɛ ⁵³ tʰ ɯ	
Jinan		outside	762	762	vɛ²¹tʰow	180	v ɛ ²¹ tʰ o w	
Jinan		outside	762	762	vɛ²¹pjɛr	183	v ɛ ²¹ p j ɛ r	
Jinan		outside	762	762	vɛ²¹mjã	181	v ɛ ²¹ m j ã ∼	
Hangzhou		outside	762	762	ɦwᴇ¹³dej²¹³	180	ɦ w ɛ ¹³ d e j ²¹³	
Guangzhou		outside	762	762	ʦʰøt⁵pin²²	186	tsʰ ø t ⁵ p i n ²²	
Guangzhou		outside	762	762	hɔj⁵³pin²²	187	h ɔ j ⁵³ p i n ²²	
Nanchang		outside	762	762	waj²¹tʰɛw⁰²	180	w a j ²¹ tʰ ɛ w ⁰²	
Nanchang		outside	762	762	waj²¹sɨw⁰²	184	w a j ²¹ s ɨ w ⁰²	
Chengdu		outside	762	762	waj¹³mjan¹³	181	w a j ¹³ m j a n ¹³	
Chengdu		outside	762	762	waj¹³pjan⁵⁵	183	w a j ¹³ p j a n ⁵⁵	
Chengdu		outside	762	762	waj¹³tʰəw³¹	180	w a j ¹³ tʰ ə w ³¹	
Taoyuan		outside	762	762	vaj⁴⁵tʰəw⁵³	180	v a j ⁴⁵ tʰ ə w ⁵³	
Shexian		outside	762	762	wɛ²²tʰju⁴⁴	180	w ɛ ²² tʰ j u ⁴⁴	
Beijing		outside	762	762	waj⁵¹tʰow	180	w a j ⁵¹ tʰ o w	
Beijing		outside	762	762	waj⁵¹mjan¹	181	w a j ⁵¹ m j a n ¹	
Beijing		outside	762	762	waj⁵¹pjar¹	183	w a j ⁵¹ p j a r ¹	
Kunming		outside	762	762	wæ²¹²ʂəw⁵³	184	w æ ²¹² ʂ ə w ⁵³	
Shanghai		outside	762	762	ŋa¹³mi¹³	181	ŋ a ¹³ m i ¹³	
Shanghai		outside	762	762	ŋa¹³dɤ¹³	180	ŋ a ¹³ d ɤ ¹³	
Meixian		pig	1337	1337	ʦu⁴⁴ve	373	ts u ⁴⁴ v e	
Changsha		pig	1337	1337	ʨy³³	372	tɕ y ³³	
Guiyang		pig	1337	1337	ʦu⁵⁵	372	ts u ⁵⁵	
Xiamen		pig	1337	1337	ti⁵⁵	372	t i ⁵⁵	
Hefei		pig	1337	1337	t͡ʂu²¹	372	ʈʂ u ²¹	
Jinan		pig	1337	1337	t͡ʂu²¹³	372	ʈʂ u ²¹³	
Hangzhou		pig	1337	1337	ʦy³³	372	ts y ³³	
Hangzhou		pig	1337	1337	zoʔ²ʦy³³	375	z o ʔ ² ts y ³³	
Guangzhou		pig	1337	1337	ʦy⁵⁵	372	ts y ⁵⁵	
Nanchang		pig	1337	1337	ʨy⁴²	372	tɕ y ⁴²	
Chengdu		pig	1337	1337	ʦu⁵⁵	372	ts u ⁵⁵	
Taoyuan		pig	1337	1337	ʦu¹¹	372	ts u ¹¹	
Shexian		pig	1337	1337	ʨy³¹	372	tɕ y ³¹	
Beijing		pig	1337	1337	t͡ʂu⁵⁵	372	ʈʂ u ⁵⁵	
Kunming		pig	1337	1337	t͡ʂu⁴⁴	372	ʈʂ u ⁴⁴	
Shanghai		pig	1337	1337	ʦɿ⁵³lu¹³	374	ts ɿ ⁵³ l u ¹³	
Meixian		rain	1253	1253	lok⁵i³¹	684	l o k ⁵ i ³¹	
Changsha		rain	1253	1253	lo²⁴y⁴¹	684	l o ²⁴ y ⁴¹	
Guiyang		rain	1253	1253	ɕja²¹³i⁴²	698	ɕ j a ²¹³ i ⁴²	
Guiyang		rain	1253	1253	lo²¹i⁴²	684	l o ²¹ i ⁴²	
Xiamen		rain	1253	1253	loʔ⁵hɔ²²	684	l o ʔ ⁵ h ɔ ²²	
Hefei		rain	1253	1253	ɕja⁵³zy²⁴	698	ɕ j a ⁵³ z y ²⁴	
Jinan		rain	1253	1253	ɕja²¹y⁵⁵	698	ɕ j a ²¹ y ⁵⁵	
Hangzhou		rain	1253	1253	loʔ²y⁵³	684	l o ʔ ² y ⁵³	
Guangzhou		rain	1253	1253	lɔk²jy²³	684	l ɔ k ² j y ²³	
Nanchang		rain	1253	1253	lɔʔ²y²¹³	684	l ɔ ʔ ² y ²¹³	
Chengdu		rain	1253	1253	ɕja¹³y⁵³	698	ɕ j a ¹³ y ⁵³	
Chengdu		rain	1253	1253	no³¹y⁵³	684	n o ³¹ y ⁵³	
Taoyuan		rain	1253	1253	xa⁴⁵y⁵³	698	x a ⁴⁵ y ⁵³	
Shexian		rain	1253	1253	lɔ²²y³⁵	684	l ɔ ²² y ³⁵	
Beijing		rain	1253	1253	ɕja⁵¹y²¹⁴	698	ɕ j a ⁵¹ y ²¹⁴	
Kunming		rain	1253	1253	ɕjᴀ²¹²i⁵³	698	ɕ j a ²¹² i ⁵³	
Shanghai		rain	1253	1253	loʔ¹ɦy²³	684	l o ʔ ¹ ɦ y ²³	
Meixian		rainbow	1733	1733	tʰjen⁴⁴kjuŋ⁴⁴	1020	tʰ j e n ⁴⁴ k j u ŋ ⁴⁴	
Changsha		rainbow	1733	1733	kan⁵⁵	1033	k a n ⁵⁵	
Guiyang		rainbow	1733	1733	kaŋ²¹³	1033	k a ŋ ²¹³	
Xiamen		rainbow	1733	1733	kʰiŋ²²	1033	kʰ i ŋ ²²	
Hefei		rainbow	1733	1733	ʨjɑ̃⁵³	1033	tɕ j ɑ̃ ∼ ⁵³	
Jinan		rainbow	1733	1733	ʨjaŋ²¹	1033	tɕ j a ŋ ²¹	
Hangzhou		rainbow	1733	1733	hej⁴⁴⁵	1042	h e j ⁴⁴⁵	
Guangzhou		rainbow	1733	1733	hoŋ²¹	1033	h o ŋ ²¹	
Nanchang		rainbow	1733	1733	kɔŋ⁴⁵	1033	k ɔ ŋ ⁴⁵	
Chengdu		rainbow	1733	1733	xoŋ³¹	1033	x o ŋ ³¹	
Chengdu		rainbow	1733	1733	ʦʰaj⁵³xoŋ³¹	1052	tsʰ a j ⁵³ x o ŋ ³¹	
Chengdu		rainbow	1733	1733	tʰjan⁵⁵ʨʰjaw³¹	1021	tʰ j a n ⁵⁵ tɕʰ j a w ³¹	
Taoyuan		rainbow	1733	1733	ʨjɒ̃⁵³	1033	tɕ j ɒ̃ ∼ ⁵³	
Shexian		rainbow	1733	1733	ka³²⁴	1033	k a ³²⁴	
Shexian		rainbow	1733	1733	ʦʰɛ³⁵ka³²⁴	1052	tsʰ ɛ ³⁵ k a ³²⁴	
Beijing		rainbow	1733	1733	ʨjɑŋ⁵¹	1033	tɕ j ɑ ŋ ⁵¹	
Kunming		rainbow	1733	1733	kᴀ̃²¹²	1033	k ã ∼ ²¹²	
Shanghai		rainbow	1733	1733	hɤ³⁵	1065	h ɤ ³⁵	
Shanghai		rainbow	1733	1733	ʦʰe³⁵ɦoŋ¹³	1052	tsʰ e ³⁵ ɦ o ŋ ¹³	
Meixian		right	1019	1019	ju⁵³pʰjen³¹	141	j u ⁵³ pʰ j e n ³¹	
Changsha		right	1019	1019	jəw¹¹pjẽ³³	142	j ə w ¹¹ p j ẽ ∼ ³³	
Guiyang		right	1019	1019	jəw²¹³pjan⁵⁵	142	j ə w ²¹³ p j a n ⁵⁵	
Xiamen		right	1019	1019	ʦjã²¹ʦʰju⁵³piŋ	151	ts j ã ∼ ²¹ tsʰ j u ⁵³ p i ŋ	
Xiamen		right	1019	1019	ʦjã²¹piŋ	152	ts j ã ∼ ²¹ p i ŋ	
Xiamen		right	1019	1019	ju²²piŋ³⁵	144	j u ²² p i ŋ ³⁵	
Hefei		right	1019	1019	i⁵³pʊ̃⁵³kə	146	i ⁵³ p ʊ̃ ∼ ⁵³ k ə	
Jinan		right	1019	1019	jow²¹pjɛr	142	j o w ²¹ p j ɛ r	
Hangzhou		right	1019	1019	ɦjø¹³pjᴇ̃³³	142	ɦ j ø ¹³ p j ɛ̃ ∼ ³³	
Hangzhou		right	1019	1019	zɥen¹³sej⁵³pjᴇ̃³³	156	z ɥ e n ¹³ s e j ⁵³ p j ɛ̃ ∼ ³³	
Guangzhou		right	1019	1019	jɐw²²pin²²	148	j ɐ w ²² p i n ²²	
Nanchang		right	1019	1019	ju²¹pjɛn⁰²	142	j u ²¹ p j ɛ n ⁰²	
Nanchang		right	1019	1019	ju²¹sɨw⁰²	149	j u ²¹ s ɨ w ⁰²	
Chengdu		right	1019	1019	jəw¹³pjan⁵⁵	142	j ə w ¹³ p j a n ⁵⁵	
Chengdu		right	1019	1019	jəw¹³mjan¹³	150	j ə w ¹³ m j a n ¹³	
Taoyuan		right	1019	1019	jəw⁴⁵pæ̃⁴⁵ʨʰjəʔ²	147	j ə w ⁴⁵ p æ̃ ∼ ⁴⁵ tɕʰ j ə ʔ ²	
Taoyuan		right	1019	1019	jəw⁴⁵mjar⁵³	150	j ə w ⁴⁵ m j a r ⁵³	
Shexian		right	1019	1019	ɕɥʌ̃²²pe³¹	155	ɕ ɥ ʌ̃ ∼ ²² p e ³¹	
Shexian		right	1019	1019	sjɔ³⁵pe³¹	157	s j ɔ ³⁵ p e ³¹	
Beijing		right	1019	1019	jow⁵¹pjar¹	142	j o w ⁵¹ p j a r ¹	
Kunming		right	1019	1019	jəw²¹²ʂəw⁵³pjɛ̃⁴⁴	143	j ə w ²¹² ʂ ə w ⁵³ p j ɛ̃ ∼ ⁴⁴	
Shanghai		right	1019	1019	ɦjɤ¹³mi¹³	150	ɦ j ɤ ¹³ m i ¹³	
Shanghai		right	1019	1019	ɦjɤ¹³pø³⁵ba¹³	145	ɦ j ɤ ¹³ p ø ³⁵ b a ¹³	
Meixian		right hand	2183	2183	ju⁵³su³¹	549	j u ⁵³ s u ³¹	
Changsha		right hand	2183	2183	jəw¹¹ʂəw⁴¹	549	j ə w ¹¹ ʂ ə w ⁴¹	
Guiyang		right hand	2183	2183	jəw²¹³səw⁴²	549	j ə w ²¹³ s ə w ⁴²	
Guiyang		right hand	2183	2183	ʦen²¹³səw⁴²	550	ts e n ²¹³ s ə w ⁴²	
Xiamen		right hand	2183	2183	ju²²ʦʰju⁵³	549	j u ²² tsʰ j u ⁵³	
Xiamen		right hand	2183	2183	ʦjã²¹ʦʰju	550	ts j ã ∼ ²¹ tsʰ j u	
Hefei		right hand	2183	2183	jɯ⁵³ʂɯ²⁴	549	j ɯ ⁵³ ʂ ɯ ²⁴	
Jinan		right hand	2183	2183	jow²¹ʂow⁵⁵	549	j o w ²¹ ʂ o w ⁵⁵	
Hangzhou		right hand	2183	2183	zɥen¹³sej⁵³	551	z ɥ e n ¹³ s e j ⁵³	
Hangzhou		right hand	2183	2183	dɑ¹³sej⁵³	552	d ɑ ¹³ s e j ⁵³	
Guangzhou		right hand	2183	2183	jɐw²²sɐw³⁵	549	j ɐ w ²² s ɐ w ³⁵	
Nanchang		right hand	2183	2183	ju²¹sɨw²¹³	549	j u ²¹ s ɨ w ²¹³	
Chengdu		right hand	2183	2183	jəw¹³səw⁵³	549	j ə w ¹³ s ə w ⁵³	
Taoyuan		right hand	2183	2183	ʦəŋ⁴⁵səw⁵³	550	ts ə ŋ ⁴⁵ s ə w ⁵³	
Taoyuan		right hand	2183	2183	jəw⁴⁵səw⁵³	549	j ə w ⁴⁵ s ə w ⁵³	
Shexian		right hand	2183	2183	ɕɥʌ̃²²ɕju³⁵	551	ɕ ɥ ʌ̃ ∼ ²² ɕ j u ³⁵	
Beijing		right hand	2183	2183	jow⁵¹ʂow²¹⁴	549	j o w ⁵¹ ʂ o w ²¹⁴	
Kunming		right hand	2183	2183	jəw²¹²ʂəw⁵³	549	j ə w ²¹² ʂ ə w ⁵³	
Shanghai		right hand	2183	2183	ɦjɤ¹³sɤ³⁵	549	ɦ j ɤ ¹³ s ɤ ³⁵	
Meixian		rooster	1511	1511	ke⁴⁴kuŋ⁴⁴	376	k e ⁴⁴ k u ŋ ⁴⁴	
Changsha		rooster	1511	1511	ʨjaw⁵⁵ʨi³³koŋ³³	379	tɕ j a w ⁵⁵ tɕ i ³³ k o ŋ ³³	
Guiyang		rooster	1511	1511	koŋ⁵⁵ʨi⁵⁵	378	k o ŋ ⁵⁵ tɕ i ⁵⁵	
Xiamen		rooster	1511	1511	kwe⁵⁵kak³²	377	k w e ⁵⁵ k a k ³²	
Hefei		rooster	1511	1511	kəŋ²¹ʦɿ²¹	378	k ə ŋ ²¹ ts ɿ ²¹	
Jinan		rooster	1511	1511	kuŋ²¹³ʨi	378	k u ŋ ²¹³ tɕ i	
Hangzhou		rooster	1511	1511	ɦjoŋ²¹³ʨi³³	380	ɦ j o ŋ ²¹³ tɕ i ³³	
Hangzhou		rooster	1511	1511	doŋ²¹³ʦɿ⁵³ʨi³³	381	d o ŋ ²¹³ ts ɿ ⁵³ tɕ i ³³	
Guangzhou		rooster	1511	1511	kɐj⁵⁵koŋ⁵⁵	376	k ɐ j ⁵⁵ k o ŋ ⁵⁵	
Guangzhou		rooster	1511	1511	saŋ⁵⁵kɐj⁵⁵	383	s a ŋ ⁵⁵ k ɐ j ⁵⁵	
Nanchang		rooster	1511	1511	ʨi⁴²kuŋ⁴²	376	tɕ i ⁴² k u ŋ ⁴²	
Chengdu		rooster	1511	1511	ʨi⁵⁵koŋ⁵⁵	376	tɕ i ⁵⁵ k o ŋ ⁵⁵	
Chengdu		rooster	1511	1511	ɕɥoŋ³¹ʨi⁵⁵	380	ɕ ɥ o ŋ ³¹ tɕ i ⁵⁵	
Taoyuan		rooster	1511	1511	kwəŋ¹¹ʨi¹¹	378	k w ə ŋ ¹¹ tɕ i ¹¹	
Shexian		rooster	1511	1511	ʨi³¹kwʌ̃³¹	376	tɕ i ³¹ k w ʌ̃ ∼ ³¹	
Beijing		rooster	1511	1511	kuŋ⁵⁵ʨi⁵⁵	378	k u ŋ ⁵⁵ tɕ i ⁵⁵	
Kunming		rooster	1511	1511	koŋ⁴⁴ʨi⁴⁴	378	k o ŋ ⁴⁴ tɕ i ⁴⁴	
Shanghai		rooster	1511	1511	ɦjoŋ¹³ʨi⁵³	380	ɦ j o ŋ ¹³ tɕ i ⁵³	
Shanghai		rooster	1511	1511	koŋ⁵³ʨi⁵³	378	k o ŋ ⁵³ tɕ i ⁵³	
Meixian		salt	1274	1274	jam¹¹	766	j a m ¹¹	
Changsha		salt	1274	1274	jẽ¹³	766	j ẽ ∼ ¹³	
Guiyang		salt	1274	1274	jan²¹pa⁵⁵	767	j a n ²¹ p a ⁵⁵	
Xiamen		salt	1274	1274	jam³⁵	766	j a m ³⁵	
Hefei		salt	1274	1274	jɪ̃⁵⁵	766	j ɪ̃ ∼ ⁵⁵	
Jinan		salt	1274	1274	jã⁴²	766	j ã ∼ ⁴²	
Jinan		salt	1274	1274	ɕjã⁴²jã⁴²	768	ɕ j ã ∼ ⁴² j ã ∼ ⁴²	
Hangzhou		salt	1274	1274	ɦjᴇ̃²¹³	766	ɦ j ɛ̃ ∼ ²¹³	
Guangzhou		salt	1274	1274	jim²¹	766	j i m ²¹	
Nanchang		salt	1274	1274	jɛn⁴⁵	766	j ɛ n ⁴⁵	
Chengdu		salt	1274	1274	jan³¹	766	j a n ³¹	
Chengdu		salt	1274	1274	jan³¹pa⁵⁵	767	j a n ³¹ p a ⁵⁵	
Taoyuan		salt	1274	1274	ɕje¹¹je¹¹	768	ɕ j e ¹¹ j e ¹¹	
Taoyuan		salt	1274	1274	ɕi⁴⁵je¹¹	769	ɕ i ⁴⁵ j e ¹¹	
Taoyuan		salt	1274	1274	ʦʰu¹¹je¹¹	770	tsʰ u ¹¹ j e ¹¹	
Taoyuan		salt	1274	1274	ta⁴⁵xaj⁵³je¹¹	771	t a ⁴⁵ x a j ⁵³ j e ¹¹	
Shexian		salt	1274	1274	xɛ⁴⁴je⁴⁴	768	x ɛ ⁴⁴ j e ⁴⁴	
Shexian		salt	1274	1274	xɛ³⁵sa³¹	772	x ɛ ³⁵ s a ³¹	
Beijing		salt	1274	1274	jan³⁵	766	j a n ³⁵	
Kunming		salt	1274	1274	jɛ̃³¹pᴀ⁴⁴	767	j ɛ̃ ∼ ³¹ p a ⁴⁴	
Shanghai		salt	1274	1274	ɦi¹³	766	ɦ i ¹³	
Meixian		salty	1091	1091	ham¹¹	190	h a m ¹¹	
Changsha		salty	1091	1091	xan¹³	190	x a n ¹³	
Guiyang		salty	1091	1091	ɕjan²¹	190	ɕ j a n ²¹	
Xiamen		salty	1091	1091	kjam³⁵	190	k j a m ³⁵	
Hefei		salty	1091	1091	ɕjɪ̃⁵⁵	190	ɕ j ɪ̃ ∼ ⁵⁵	
Jinan		salty	1091	1091	ɕjã⁴²	190	ɕ j ã ∼ ⁴²	
Hangzhou		salty	1091	1091	ɦjᴇ̃²¹³	190	ɦ j ɛ̃ ∼ ²¹³	
Guangzhou		salty	1091	1091	ham²¹	190	h a m ²¹	
Nanchang		salty	1091	1091	han²⁴	190	h a n ²⁴	
Chengdu		salty	1091	1091	xan³¹	190	x a n ³¹	
Taoyuan		salty	1091	1091	ɕje¹¹	190	ɕ j e ¹¹	
Shexian		salty	1091	1091	xɛ⁴⁴	190	x ɛ ⁴⁴	
Beijing		salty	1091	1091	ɕjan³⁵	190	ɕ j a n ³⁵	
Kunming		salty	1091	1091	ɕjɛ̃³¹	190	ɕ j ɛ̃ ∼ ³¹	
Shanghai		salty	1091	1091	ɦe¹³	190	ɦ e ¹³	
Meixian		second	1384	1384	tʰi⁵³ŋi⁵³	349	tʰ i ⁵³ ŋ i ⁵³	
Changsha		second	1384	1384	ti¹¹ə¹¹	349	t i ¹¹ ə ¹¹	
Guiyang		second	1384	1384	ti²¹³ɚ²¹³	349	t i ²¹³ ə˞ ²¹³	
Jinan		second	1384	1384	ti²¹ər²¹	349	t i ²¹ ə r ²¹	
Hangzhou		second	1384	1384	di¹³əl⁴⁴⁵	349	d i ¹³ ə l ⁴⁴⁵	
Guangzhou		second	1384	1384	tɐj²²ji²²	349	t ɐ j ²² j i ²²	
Nanchang		second	1384	1384	tʰi²¹ɵ²¹	349	tʰ i ²¹ ɵ ²¹	
Chengdu		second	1384	1384	ti¹³ər¹³	349	t i ¹³ ə r ¹³	
Taoyuan		second	1384	1384	ti⁴⁵ər⁴⁵	349	t i ⁴⁵ ə r ⁴⁵	
Shexian		second	1384	1384	tʰi²²ɛ²²	349	tʰ i ²² ɛ ²²	
Beijing		second	1384	1384	ti⁵¹ər⁵¹	349	t i ⁵¹ ə r ⁵¹	
Kunming		second	1384	1384	ti²¹²ə²¹²	349	t i ²¹² ə ²¹²	
Shanghai		second	1384	1384	di¹³ȵi¹³	349	d i ¹³ nʲ i ¹³	
Meixian		self	1993	1993	ʦʰɿ⁵³ka⁴⁴	1074	tsʰ ɿ ⁵³ k a ⁴⁴	
Changsha		self	1993	1993	ʦɿ¹¹ka	1074	ts ɿ ¹¹ k a	
Guiyang		self	1993	1993	ʦɿ²¹³ʨi⁴²	1075	ts ɿ ²¹³ tɕ i ⁴²	
Guiyang		self	1993	1993	ʦɿ²¹³ʨja⁵⁵	1074	ts ɿ ²¹³ tɕ j a ⁵⁵	
Guiyang		self	1993	1993	ko²¹zen²¹	1079	k o ²¹ z e n ²¹	
Xiamen		self	1993	1993	ka⁵⁵ki²²	1078	k a ⁵⁵ k i ²²	
Hefei		self	1993	1993	ʦɿ⁵³ʦɿ²⁴	1075	ts ɿ ⁵³ ts ɿ ²⁴	
Jinan		self	1993	1993	ʦɿ⁴²ʨja	1074	ts ɿ ⁴² tɕ j a	
Jinan		self	1993	1993	ʦɿ⁴²kər²¹³	1076	ts ɿ ⁴² k ə r ²¹³	
Hangzhou		self	1993	1993	ʣɿ¹³ʨjɑ³³	1074	dz ɿ ¹³ tɕ j ɑ ³³	
Guangzhou		self	1993	1993	ʦi²²kej³⁵	1075	ts i ²² k e j ³⁵	
Nanchang		self	1993	1993	ʦʰɿ²¹kan²¹³	1077	tsʰ ɿ ²¹ k a n ²¹³	
Chengdu		self	1993	1993	ʦɿ¹³ʨja⁵⁵	1074	ts ɿ ¹³ tɕ j a ⁵⁵	
Chengdu		self	1993	1993	ko³¹zən³¹	1079	k o ³¹ z ə n ³¹	
Taoyuan		self	1993	1993	ʦɿ⁴⁵ʨja⁵³	1074	ts ɿ ⁴⁵ tɕ j a ⁵³	
Shexian		self	1993	1993	ʦʰɿ²²ka³¹	1074	tsʰ ɿ ²² k a ³¹	
Beijing		self	1993	1993	ʦɿ⁵¹kɤr²¹⁴	1076	ts ɿ ⁵¹ k ɤ r ²¹⁴	
Kunming		self	1993	1993	ʦɿ²¹²ʨi⁵³	1075	ts ɿ ²¹² tɕ i ⁵³	
Kunming		self	1993	1993	tu³¹ʦɿ²¹²kə²¹²	1080	t u ³¹ ts ɿ ²¹² k ə ²¹²	
Shanghai		self	1993	1993	zɿ¹³ka⁵³	1074	z ɿ ¹³ k a ⁵³	
Meixian		seven	1704	1704	ʦʰit¹	339	tsʰ i t ¹	
Changsha		seven	1704	1704	ʦʰi²⁴	339	tsʰ i ²⁴	
Guiyang		seven	1704	1704	ʨʰi²¹	339	tɕʰ i ²¹	
Xiamen		seven	1704	1704	ʦʰit³²	339	tsʰ i t ³²	
Hefei		seven	1704	1704	ʨʰjəʔ⁵	339	tɕʰ j ə ʔ ⁵	
